,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NR2F2,138.479532845415,-4.67966630702411,0.205910623187417,-22.7266871159179,2.44070985596754E-114,1.05364876875175E-111
TLE3,783.732196530743,2.13457878579007,0.094221929982002,22.6547979456354,1.251169246898E-113,5.27851243867445E-111
MYO1C,742.689152302106,1.56924452886979,0.069964471212722,22.4291629975824,2.04446783758208E-111,8.43365699311915E-109
ASH2L,349.019726268298,2.3670419243579,0.105963751915623,22.3382230391647,1.57172111942136E-110,6.34257807387364E-108
COBLL1,325.568889152141,5.88586815522386,0.264095597852917,22.2868847609564,4.95279018680736E-110,1.95614136675968E-107
PDPN,646.167334128376,5.71178778982863,0.257139153514163,22.2128280029281,2.58166188859705E-109,9.9840395079223E-107
SEPT11,803.75548566838,-2.73627341920238,0.12350230686584,-22.1556462275217,9.20304691645267E-109,3.48645224306349E-106
SEZ6L2,309.888609244437,3.21497078323122,0.145841151579356,22.0443321272176,1.0826603230159E-107,4.01948471522885E-105
SPTBN2,298.042327505378,4.0575283598189,0.184230494644255,22.0241951130507,1.68882956186966E-107,6.14700846215422E-105
SAE1,445.133289947333,-1.69588310271842,0.077152135482853,-21.9810260870268,4.3746257131108E-107,1.561657252163E-104
RAB37,91.7470653800999,5.87065595603968,0.27076841836573,21.6814648897129,3.06953050323339E-104,1.07508857984003E-101
MFGE8,402.081897837678,3.0178607563611,0.139416964501891,21.6462951057879,6.58671790157202E-104,2.2642452667941E-101
AMOTL2,313.406108858958,2.67311332602126,0.12408919983025,21.5418693139934,6.31081331504623E-103,2.12995686485824E-100
STMN1,818.115360819754,-2.66340188848931,0.123721999125836,-21.5273104808175,8.64046365980137E-103,2.86415940923023E-100
FAM114A1,475.180974535853,2.50119611927444,0.117380160326177,21.3085082889996,9.46635045811157E-101,3.08287479919167E-98
CD81,1182.93094240142,-1.50897942473026,0.071158443414326,-21.205908284757,8.42289419819401E-100,2.69576181036337E-97
HMGN1,885.698252409862,-1.51516914801856,0.071497467744669,-21.1919274320249,1.13360629078153E-99,3.56663280945383E-97
LTBP1,327.349607091127,2.85912280056077,0.136766829619425,20.9050894030134,4.81296484634365E-97,1.48905110737795E-94
PXK,158.379237662474,3.6637969983811,0.175740124805856,20.8478115195865,1.59554967782232E-96,4.85544076547798E-94
EPB41L2,1372.96623477302,-2.14221180053211,0.104448130794244,-20.509814625138,1.75963691516496E-93,5.26840968648504E-91
MEF2C,154.286558816601,-2.62736050086922,0.128613106689541,-20.4284039822737,9.35086940488482E-93,2.75524109147424E-90
TP53I11,315.426588944576,-2.61014136798797,0.129269916390761,-20.1914060197731,1.16501440889957E-90,3.37908788631293E-88
SERPINB6,450.871586903909,2.31269791158267,0.115041085435,20.1032344473955,6.9137308086429E-90,1.97445515385905E-87
REXO2,1106.1536332623,2.21560106035095,0.110284441238672,20.0898788212207,9.04826318647726E-90,2.54489256864511E-87
SPHK1,140.10866838591,-4.75614819282134,0.237049580742559,-20.0639384297694,1.52512491865321E-89,4.22550654700887E-87
PLA2G12A,114.508962709723,3.44199429749228,0.172682430444231,19.9325101496292,2.12625668753987E-88,5.80436807217685E-86
CUX1,1017.46698035334,1.76205836228795,0.088851015842009,19.8316062634688,1.58884069791291E-87,4.27444201092135E-85
AUTS2,176.657498006142,-2.27190986751301,0.114571787394951,-19.8295751438468,1.65431138476719E-87,4.38699746220477E-85
GABARAPL1,424.01981519084,2.24467603613022,0.113316987035985,19.8088220914081,2.49861246185954E-87,6.53263987739417E-85
LAMA4,473.547496052898,-8.3930209667989,0.42392824106518,-19.7982114749191,3.0845203915741E-87,7.95249333733195E-85
PYCR1,658.512483762423,1.89020211722139,0.095812750957569,19.7280852321887,1.2377024799008E-86,3.1473248129313E-84
PHLDA1,435.370630539445,-3.62472051293796,0.184847649148211,-19.6092324118856,1.28963499301599E-85,3.23506680748053E-83
THBS1,1902.86179089113,3.03052214823829,0.155222304124269,19.523754432946,6.89784888389812E-85,1.68479958989211E-82
ZNF608,151.617134492288,-2.48935701786669,0.127503794344675,-19.5237877481303,6.89335201762365E-85,1.68479958989211E-82
HMGCR,360.432734682587,-2.0577464262623,0.105875336603523,-19.4355597089437,3.86179258305425E-84,9.30992931418649E-82
CCNB1,127.29324527576,-3.1565461929697,0.162922452990965,-19.3745314720049,1.26608642324798E-83,3.01312336855798E-81
ANXA6,1129.8578956539,-1.64235816878603,0.08495626062052,-19.3318085893878,2.90069308802572E-83,6.81589440417992E-81
MYADM,709.015831111899,1.9612930526114,0.101600847509525,19.3039044524459,4.98002371153629E-83,1.1555522519656E-80
GAS7,462.115097763794,3.07319161903024,0.159213024152776,19.302388327737,5.1283232629374E-83,1.17527240407293E-80
COL5A2,1294.3726226937,2.47677844761589,0.12837152291107,19.2938308391939,6.05184506320858E-83,1.37000487693099E-80
PRRX1,99.7459967543645,-4.8383036876021,0.25080359838706,-19.291205224796,6.3671584132365E-83,1.42401881475794E-80
ATP2B4,656.634333242707,2.494719593257,0.129819342976515,19.2168557940422,2.67496245130764E-82,5.91134856947902E-80
SYNPO2,197.44173894489,8.56056520173404,0.446058049620361,19.1915944774899,4.35083473316892E-82,9.50171119433113E-80
HMGB3,101.162161645398,-3.22705823377522,0.169037741079009,-19.0907557872941,3.01377501330423E-81,6.50519832232169E-79
PITX2,666.40339544722,10.2367792706663,0.536239147352025,19.0899514166692,3.06053909923825E-81,6.53020543668501E-79
MECOM,135.768208231543,-5.75882610055369,0.302566040468974,-19.0332863913861,9.04014109750487E-81,1.90695612719299E-78
SMC1A,480.688532401082,-1.58954113232125,0.083521449281687,-19.0315319716294,9.34795212895879E-81,1.94973073449283E-78
LAMA5,132.717167490971,5.70715127371571,0.300275730988949,19.006368762868,1.51053797908379E-80,3.11556850063694E-78
RANBP1,728.741738595656,-1.78667649241681,0.094229195292773,-18.9609651962488,3.58504375483222E-80,7.31309529900555E-78
HMGB1,775.05568981652,-1.87430085492048,0.098959372114677,-18.9401045587525,5.32911756697264E-80,1.07526531951862E-77
CTSL,607.524133941116,2.684417866582,0.141970813584489,18.9082375370376,9.75633962466414E-80,1.9473863704585E-77
GSE1,227.918994082938,2.46465215064269,0.130453565677107,18.8929458374721,1.30363818588256E-79,2.57440804729126E-77
RAN,737.99961636774,-1.54178016363764,0.08179077634315,-18.8502937931432,2.92215022577546E-79,5.70988154116525E-77
RRM1,264.208026571803,-2.29086385653666,0.121934216088538,-18.7877031568665,9.52119361943634E-79,1.8410616370583E-76
PTK2B,67.784667844998,4.79848961125344,0.256137785158843,18.7340169599642,2.61425700571375E-78,5.00293327804787E-76
AXL,421.197267015269,2.04027931943138,0.109316599181088,18.6639479705325,9.72718762921179E-78,1.84250799960264E-75
PARM1,207.125235166942,9.17594266389932,0.493837640752438,18.5808895610273,4.58836147110824E-77,8.60340949375577E-75
PCDH19,81.3211255617463,-4.86620467780018,0.262411592900648,-18.5441680529815,9.0896279202813E-77,1.68730763084182E-74
P4HA2,1142.43180425108,2.31788671006523,0.125138470758657,18.5225750004211,1.35784563283596E-76,2.49561272102316E-74
EHD2,409.367824231479,3.10804472311077,0.168428229045851,18.4532292521147,4.91202362469424E-76,8.93940142599992E-74
PARP1,161.92209749323,-2.02675977419191,0.110158884538861,-18.3985139526074,1.35016962779516E-75,2.43332027191859E-73
LEF1,166.80118492534,3.12563193910842,0.17035450407091,18.3478092120615,3.4369355021361E-75,6.13459939674542E-73
TGM2,559.164775777718,6.3489097900282,0.346136761729375,18.3422002283365,3.81057853540662E-75,6.73673993835745E-73
ACAT2,122.961008741584,-2.67830125079814,0.146125214765123,-18.3288096794462,4.87455844723419E-75,8.53645551471777E-73
CAST,2678.36724556824,1.62346733248705,0.088651743322054,18.3128641541692,6.53407069312409E-75,1.13356966613516E-72
ZNF641,98.3036215196156,3.89387805821712,0.213142246483334,18.2689172252935,1.46325298182639E-74,2.5150338057077E-72
HMGA1,821.111848377614,-1.3348497182789,0.073435914680041,-18.1770694093594,7.84137718594431E-74,1.33540811653839E-71
ANP32A,258.617682683958,-1.71502711719562,0.09453237040229,-18.142220594884,1.47931485804695E-73,2.49641106453869E-71
GULP1,145.762468338789,2.35403951705222,0.130040457952505,18.1023625579048,3.0528763562196E-73,5.10545439644184E-71
MARCKS,473.083245592602,-1.41104476963372,0.078159713849501,-18.0533512744266,7.42459371466104E-73,1.23056011718976E-70
ARHGAP5,746.004541227237,1.23018850869309,0.068321030850257,18.0060003981696,1.74812569364445E-72,2.87172188063027E-70
NUCKS1,264.000645604002,-1.59007839875803,0.088447576060653,-17.9776368056446,2.91661492726527E-72,4.74922130656362E-70
H2AFZ,218.811549695052,-1.83403424707159,0.102175230989463,-17.9498908816826,4.80847516399989E-72,7.76171517124609E-70
AQP1,341.034605787678,9.18006125481675,0.511775424488336,17.9376750339171,5.99098093595256E-72,9.58711888914546E-70
PLXND1,190.719673414061,-2.24443119406708,0.125139193132581,-17.9354775900558,6.23258729259571E-72,9.88850580448326E-70
GRIP1,73.0385712176088,5.0088238580696,0.27982699105853,17.8997166753722,1.18523340615685E-71,1.86453285749911E-69
PTGIS,254.578449098245,7.33798693487491,0.412648952690346,17.7826379711701,9.63385389852953E-71,1.50280025141516E-68
FZD6,173.318520285554,5.06526312128227,0.284902616762797,17.7789280380654,1.02929192497988E-70,1.5922288336168E-68
FLNC,588.240759885008,2.13731986357773,0.121139760158686,17.6434216212577,1.1432405005993E-69,1.75388210021692E-67
AHNAK,980.878189563078,3.1842765265055,0.18068024791493,17.6238219907953,1.61701798154495E-69,2.4603856386409E-67
KPNB1,1833.99959188069,-0.756962554491736,0.04300563909463,-17.6014720494239,2.40004202545442E-69,3.62211220475694E-67
TMEM98,316.773914649287,2.35277866598848,0.133828851526802,17.5805040478681,3.47473599814387E-69,5.20173583335038E-67
RAD50,226.222718705601,2.11012908375465,0.120256686741701,17.5468752792682,6.28437390074356E-69,9.33254661756021E-67
HDAC7,372.310200984541,-1.56492455337594,0.089620753640922,-17.4616312606121,2.80794429892094E-68,4.13681508102138E-66
EZH2,116.144679154571,-2.30987329962137,0.13238972468126,-17.4475270281179,3.59462230921976E-68,5.25409243512176E-66
PKDCC,117.012832969071,2.99761957584295,0.172014226615227,17.4265793872284,5.18566251296811E-68,7.52042603345523E-66
MCM4,169.673788030118,-2.56181685148923,0.147448159519321,-17.3743562472446,1.29046333482918E-67,1.85696673522744E-65
KRT19,386.45619632613,10.4554121492486,0.602752300169984,17.3461173790628,2.11034362218258E-67,3.01340835835195E-65
ZMIZ1,286.559926841266,2.72052440570161,0.156950487618381,17.3336473621953,2.62162370450021E-67,3.71490082646087E-65
ST3GAL1,255.272532941966,2.75725032416417,0.159202390574506,17.319151516596,3.37294355570147E-67,4.74332963821867E-65
SPECC1,783.533500800682,1.78822845778218,0.103292524185028,17.3122737767441,3.80103492703469E-67,5.30515874816127E-65
TRA2B,331.52161468935,-1.56960698301833,0.09075069045355,-17.2958131246585,5.05842023509664E-67,7.00742200179842E-65
TUBA1B,1615.37810593271,-2.68130269920751,0.155726900129856,-17.2179803037988,1.94663558853406E-66,2.67669603184872E-64
LINC00963,80.4354756394894,4.01214220986888,0.233272030361824,17.1994139359344,2.6823070738125E-66,3.66115192729276E-64
SLC2A1,108.937616300587,4.70152929799273,0.273529827861107,17.1883605336822,3.24581610705451E-66,4.397962364617E-64
NASP,858.188357321686,-2.45291550195581,0.142721462454955,-17.1867318325021,3.33827538439789E-66,4.49046420004189E-64
SEPT9,4362.49467019388,-1.52329936152336,0.088681922174378,-17.1771125859004,3.94042105891586E-66,5.26230475659389E-64
DPP4,325.704410729091,5.70756845452403,0.332659530857707,17.1573874339569,5.53480054895657E-66,7.33875018502006E-64
HNRNPA2B1,1788.43233552661,-1.31760603530983,0.077220347250357,-17.0629384900071,2.80103849915201E-65,3.68763671345806E-63
SH3BP5,103.777624336836,3.2648882756141,0.191384326825045,17.0593294120616,2.97955902721158E-65,3.89503902972737E-63
CLIP4,80.0862021934687,4.54963929058232,0.26687387291509,17.0479007213638,3.62314138327701E-65,4.70324290194204E-63
COL26A1,52.645818213595,-4.67103064246669,0.274731285858742,-17.0021795219507,7.91226430246353E-65,1.01996779337938E-62
RGS4,1413.63889682701,6.83127779076219,0.402171120740131,16.9859978463653,1.04265197933287E-64,1.33481025464525E-62
CRABP1,67.4727048010237,-6.84898044308989,0.40441301221228,-16.9356084900028,2.45803445721674E-64,3.12523928967906E-62
SLC7A7,89.4841262449699,4.21203774609658,0.249023513311533,16.914217015432,3.53483315632175E-64,4.46374883542861E-62
CTSB,3744.54100394445,2.40885250195999,0.142746521842019,16.875034647961,6.86846596624913E-64,8.61481984672179E-62
PCDH18,228.229003883609,-3.47397217499646,0.206527678899423,-16.820855168223,1.71662835568898E-63,2.13864242729225E-61
HDLBP,8073.57408635173,1.01016732864352,0.060073604842066,16.8154937813249,1.87920237655101E-63,2.3255755810611E-61
KIAA1522,98.4595530455039,2.85582455741377,0.170013679582055,16.7976163120183,2.54050380369898E-63,3.12313722569961E-61
ADAMTS1,462.125647407898,4.1136577163921,0.24535012530597,16.7664789706631,4.29200162701493E-63,5.24160698699198E-61
ZNF185,288.689466621857,2.58318409151282,0.154186914634404,16.7535883160894,5.33113818001221E-63,6.46809921801089E-61
CKAP2,124.934906541536,-2.28241659307088,0.137141907829641,-16.6427361934188,3.41643706828214E-62,4.11813774665723E-60
ISYNA1,216.652467671506,2.0600231578302,0.123910649473461,16.6250694882478,4.58834329357903E-62,5.49505913281984E-60
NGFR,220.533114712449,-10.3347836898089,0.623970295148161,-16.5629418101624,1.29123386261015E-61,1.53648552510463E-59
FDPS,935.846155739444,-1.35261692115683,0.081687055488938,-16.5585221925401,1.38965471332309E-61,1.64306754416666E-59
AFAP1L2,133.951683503976,4.16826864568377,0.252100502393876,16.5341544586506,2.08280221885388E-61,2.44702896130282E-59
PTMA,2253.23983183595,-1.53632882839274,0.093343985033769,-16.4587876533977,7.25387800466585E-61,8.46878851576178E-59
SETD7,229.278475062874,2.1303749230099,0.129536583079111,16.4461256609558,8.9407647838613E-61,1.03729635426761E-58
LMCD1,310.614763855599,4.36557955730978,0.265574544302895,16.438245498148,1.01824333431257E-60,1.17401559098411E-58
PTPRK,296.874931182541,2.09560903159049,0.128212516993116,16.3448084534757,4.7365709094784E-60,5.4274670242375E-58
SEC31A,3851.86941700501,0.775670208123746,0.047591769544772,16.298410745035,1.01291812079726E-59,1.15354595560488E-57
INPP4B,65.2377543547341,-5.12078482094924,0.31439429043763,-16.2877793162885,1.20526801088794E-59,1.36423110281176E-57
CBX5,311.213395359474,-1.86566039033967,0.114589939489947,-16.2811883717186,1.34236613534264E-59,1.51020258002215E-57
ILF3,1192.02481594506,-0.999290375076959,0.061382602275507,-16.2797004042251,1.37540649548537E-59,1.53805245636716E-57
RAB11FIP1,88.236405279137,4.10881792122245,0.252546636546474,16.269541251508,1.62369641018972E-59,1.80483092588933E-57
BMP4,102.118869867862,6.32745271249154,0.389012939529054,16.2654042309021,1.73716865899983E-59,1.91946796529844E-57
PPIA,2448.66640051843,-1.28495103349703,0.079359796140297,-16.1914608654667,5.79365846853577E-59,6.36376817464079E-57
HNRNPD,681.886521289,-1.56613313146037,0.096732523974508,-16.1903470219913,5.89949269839705E-59,6.44189899766732E-57
GAPDH,13705.1345288076,-1.54264615639511,0.095613709096271,-16.1341524241243,1.46809138180921E-58,1.59369475558622E-56
KANK1,171.408312588987,2.68368022333332,0.166370372911511,16.1307579971629,1.55105049712713E-58,1.67396223128901E-56
ARL6IP1,164.879121497632,-1.83402520090992,0.113778471788869,-16.1192637945884,1.86821610529081E-58,2.00460667991406E-56
SEMA3A,85.936993708711,-2.8929577381062,0.179536004892238,-16.1135240802681,2.05000240973561E-58,2.18702268574265E-56
FAM46A,224.328842427458,2.99513827268147,0.186359997162075,16.0717874988839,4.02315842585152E-58,4.2675365633761E-56
LTBP3,468.022722025392,2.47079758851413,0.15385158268057,16.0596176228103,4.89559895430054E-58,5.16346610162959E-56
ZNF521,143.856987334944,-2.55583677868121,0.159385994722438,-16.035516690987,7.21807539078654E-58,7.57000754119608E-56
SARAF,714.62953050214,2.34633427040077,0.146365233534861,16.0306803312136,7.80238557303333E-58,8.13683614563021E-56
CD44,2546.98505651915,4.70705348314127,0.293910932777915,16.0152378091291,1.00023577269629E-57,1.03728361165146E-55
TYMS,109.151620909967,-4.1356741924075,0.258436484634086,-16.002671597484,1.22407639640007E-57,1.2623627859097E-55
BST2,78.8884293106648,5.47700350272332,0.342436340457423,15.9942239056964,1.40194497097622E-57,1.43780687824484E-55
PKP2,182.365118658962,6.49267696489001,0.406237427575851,15.9824686849607,1.69305852467285E-57,1.72682666997265E-55
TUBB,2095.86791190335,-1.62969040370291,0.101987173438765,-15.9793663139552,1.77945661397599E-57,1.80503022542275E-55
IGF2,14633.2591290979,5.75347513104885,0.360145586579218,15.975414791827,1.89589017168102E-57,1.90234644631972E-55
PHF6,90.7766276577335,-2.53533284135675,0.158699074340892,-15.975725453261,1.88646778891833E-57,1.90234644631972E-55
SERPINB9,63.8629881793836,6.56105075908564,0.410865591950341,15.9688493941314,2.10635668864569E-57,2.10216662426505E-55
PGM3,372.764974406376,1.57402037386129,0.098571006580176,15.9683909951859,2.12189222856329E-57,2.10634681491018E-55
DSG2,80.3565801675572,4.25340768386705,0.266550922400011,15.9572048956709,2.53847894945897E-57,2.50647791163866E-55
TNFAIP3,502.374412643531,4.39183967658371,0.275252115550363,15.9556981707562,2.60049222824301E-57,2.55412366311508E-55
DBI,452.11970539282,-1.37148084343884,0.086134251978961,-15.922595389507,4.41669474731801E-57,4.31511076812969E-55
CALM3,1301.93865850065,-1.13314752283429,0.071195474170616,-15.9160049994016,4.90726521055413E-57,4.76929654992232E-55
PDXDC1,619.254591091574,1.3485776176352,0.084758659542115,15.9107945420623,5.33323386528952E-57,5.15629272090465E-55
DNMT1,474.886358102551,-1.85169078875732,0.116390900219905,-15.9092402005552,5.46729687870045E-57,5.25851979063816E-55
YBX1,1542.86487096017,-1.24481517559494,0.078562277953247,-15.8449475756767,1.52347995575703E-56,1.45775043395453E-54
TMEM59,441.290859745336,1.58672730876825,0.100243604708632,15.8287135960467,1.97211980911323E-56,1.87735692392661E-54
ALPK2,66.1418872794414,6.0059967769339,0.379577430533704,15.8228500795982,2.16467740208338E-56,2.05014829667724E-54
LAMB2,505.830146400269,1.53680966511878,0.097698262482637,15.7301637313344,9.39677783916828E-56,8.85443588977059E-54
AP1G2,165.195996022681,2.34593609103556,0.149187277534541,15.7247731160749,1.02316679680065E-55,9.5924470954598E-54
MBNL2,228.798650797712,1.89573476632937,0.12086471976001,15.6847653317987,1.92272371565276E-55,1.7935437353599E-53
SST,214.96335919961,10.9097001183749,0.696072962448842,15.6732134516382,2.30618694602823E-55,2.1404874139561E-53
FRMD4A,135.95286545485,-3.32400071039314,0.212087555477967,-15.6727758161108,2.32212391453015E-55,2.14455652862802E-53
ILF2,237.667424046153,-1.49850029134375,0.095671534075484,-15.6629691979376,2.70946716692601E-55,2.48989302077463E-53
DSC2,54.1108855980783,3.40702672922791,0.217676307587512,15.6518032071919,3.22937839125451E-55,2.9530517771851E-53
TNNT2,1048.59091076156,5.26342087003959,0.33701742415896,15.6176520640577,5.52012380734513E-55,5.02304207037978E-53
IGFBP4,129.301733864181,-2.59332319443271,0.166120057501504,-15.6111383142835,6.11364012698756E-55,5.53597569157415E-53
NQO1,626.888696348731,-3.27746398059544,0.210092575459189,-15.6000942605041,7.26867215848136E-55,6.54992045038299E-53
PIEZO2,121.785437498068,-5.68130080274782,0.364912892309894,-15.5689232210604,1.18383345199643E-54,1.06161837533381E-52
HIST1H2BC,68.7868502412612,-2.82993590299422,0.181823369159729,-15.5642034138537,1.27446921246544E-54,1.13740249956712E-52
H2AFX,63.5864006740363,-2.80779551722425,0.180511035402507,-15.5547028521739,1.47839787784676E-54,1.31308611514207E-52
DYSF,211.277704685234,-6.5258961083455,0.420998986764678,-15.5009781816725,3.41650765789304E-54,3.02003007873659E-52
MMP2,2764.87137556923,1.41543620119015,0.091413562976145,15.4838752052528,4.45791170735528E-54,3.92190592529081E-52
OGFRL1,78.1268294786723,3.06070268133337,0.198336083038226,15.4319004108973,9.98851315576557E-54,8.746074042947E-52
MAGED4B,524.388568699848,1.21063608623235,0.078500822307723,15.4219541992396,1.16524289917058E-53,1.01551192193913E-51
CTSH,112.082744842284,7.66310636528492,0.497000243850171,15.4187175159517,1.22513185317432E-53,1.0627160089007E-51
BDNF,328.227310754298,5.37071188588116,0.348485535039475,15.4115776578009,1.36830095784886E-53,1.1813846828162E-51
ID2,46.8094282025132,4.69555520193021,0.305183871504413,15.3859874009178,2.03252060627892E-53,1.74674444510905E-51
GPRC5C,110.863309162634,2.46239478710448,0.160060329600752,15.3841666654479,2.09050616535216E-53,1.78829796992775E-51
SLC4A2,330.223577032058,1.54831702810545,0.100651089811787,15.3830130503379,2.12809525243041E-53,1.81210239315898E-51
SLC1A3,64.929387276875,5.20585959161442,0.338492299907187,15.3795510061583,2.24499036125616E-53,1.90291123634695E-51
SLIT3,722.75518134688,3.44498832179079,0.224130781464528,15.3704381847079,2.58415508264248E-53,2.18043958177692E-51
PIK3R3,75.8433566685178,-4.22692616668489,0.275201807459345,-15.3593692051217,3.06542687879975E-53,2.5748198710932E-51
SKIL,270.480657103021,3.13196914593291,0.204030516637488,15.3504936298213,3.51501541350316E-53,2.93915455499366E-51
LMNB1,224.556261554236,-2.84153990398937,0.185246537260981,-15.3392335749096,4.1810215737498E-53,3.48037235307254E-51
SIPA1L1,248.415538630081,2.32417300810327,0.151627942880945,15.3281312398215,4.96053356974089E-53,4.11082074353126E-51
TFRC,341.720700627327,1.9833275619284,0.129545091519937,15.3099398723507,6.56245718807127E-53,5.41417301254075E-51
IDH2,219.2339446258,-1.8700103781924,0.122247188827891,-15.296960168345,8.0111988414045E-53,6.58017186252176E-51
RBFOX2,836.723600285802,-1.31897191252211,0.086327750904095,-15.278654878747,1.06108334906886E-52,8.67704414483051E-51
ASPH,1724.36865435888,1.12117128761728,0.073455907775355,15.2631874218487,1.34513864865203E-52,1.09516704977753E-50
CLSTN2,195.914079412081,4.66656530020117,0.307365740510111,15.1824510189601,4.62183400384225E-52,3.74651111848575E-50
RALY,244.225902901206,-1.45543636552288,0.096010409363559,-15.1591517541774,6.59151257056289E-52,5.31992381945039E-50
GOLGA8B,146.493767526287,2.29926588332288,0.151739984410732,15.1526698269534,7.27501879035005E-52,5.84615471018476E-50
XRCC5,673.325561093637,-1.166165106941,0.076991473404918,-15.1466786563213,7.96934870590471E-52,6.37650948395298E-50
ANXA8,146.668141870929,10.3687476000774,0.688399438512792,15.0621093219917,2.87466798808218E-51,2.29023441471114E-49
C1R,221.140957864356,4.07803087155175,0.270850285896973,15.0564023148308,3.13383083537916E-51,2.48603853833946E-49
AEBP1,384.5882423034,1.80278578607729,0.119883966464608,15.0377555835167,4.15396590326659E-51,3.28127953456756E-49
MAPKBP1,176.615011778619,2.34161783088826,0.156053261741177,15.0052475979128,6.78373342274407E-51,5.33586625111857E-49
NPNT,264.995857829379,9.67884173637138,0.645185301624059,15.0016463673426,7.16205116007754E-51,5.60966901622445E-49
SLFN5,127.518257363126,-2.48907340837456,0.166174676187454,-14.978656588846,1.0124284863848E-50,7.89651680368112E-49
RBM47,61.0454190866051,7.19873273890044,0.481244568328946,14.9585745225074,1.36927651936276E-50,1.06350962464146E-48
ST7,179.681500383624,2.19717580583614,0.147056802410776,14.9410008229251,1.78277441921082E-50,1.3789017309921E-48
ETS1,163.263572404175,-2.09933794159815,0.140564327507793,-14.9350690806084,1.94872048453631E-50,1.50099993171981E-48
ZFPM2,96.8967354268261,3.81351876892832,0.255370454382,14.9332810569534,2.00169501746657E-50,1.53543242186909E-48
HIST2H2BF,67.1934976755761,-3.33942488389782,0.223639081618351,-14.9322062124932,2.03422732636901E-50,1.55396550861678E-48
PIK3R1,170.503326029006,-2.56784482624193,0.172141480289923,-14.917060210689,2.55274817517829E-50,1.94207640884568E-48
RHPN2,38.5611267485798,4.93397014061499,0.331337653241226,14.8910638206968,3.76727221746496E-50,2.85436221113478E-48
STXBP2,73.3158708431075,4.27478219344922,0.287151027339641,14.8868775886113,4.01067099902688E-50,3.02642625020065E-48
MAGED4,468.82486889472,1.24219762101451,0.083456235199698,14.8844195768252,4.16081649069857E-50,3.12701362416347E-48
KDR,215.459669218754,8.63359934531106,0.580623064223827,14.8695425264451,5.19672224437769E-50,3.88978850896706E-48
EPAS1,296.937997272408,6.9997862618647,0.471025758170892,14.8607292498113,5.92764071343518E-50,4.41906805475893E-48
MT-CO1,4048.48953511671,2.12487409560832,0.143125061366007,14.8462755252519,7.35425581232588E-50,5.46068202576821E-48
FYCO1,116.948528806748,2.61881529430738,0.17649975204666,14.8375012652429,8.38204307219093E-50,6.19903846809085E-48
TFAP2A,123.692617903723,-8.7283942223012,0.588965851846204,-14.8198646745659,1.09003824622977E-49,8.02951585903306E-48
LMNB2,96.1498026246901,-2.15679082841435,0.145808980704151,-14.791892913582,1.65240477229668E-49,1.2123948532863E-47
AMIGO2,128.613757049908,6.16948314927073,0.417450290479302,14.7789648012633,2.00219866476846E-49,1.46326038638177E-47
CAPRIN1,1497.31285618801,-0.787574397156155,0.053568624191312,-14.7021583818068,6.24373981958411E-49,4.54519773611528E-47
SMAD7,59.0486969294364,4.03651651773782,0.274712087132422,14.693625460288,7.0821008279784E-49,5.13535303397512E-47
INCENP,79.1081814836794,-2.33341714602325,0.159115345880449,-14.6649409151048,1.08111229491648E-48,7.80882783289287E-47
PRKAR1A,3265.25069562202,-0.58032528435138,0.039637399037619,-14.6408517824443,1.54125187756919E-48,1.10892475206655E-46
GGT1,135.555973650169,5.07899273205364,0.34707661069636,14.6336358473231,1.71378586910374E-48,1.22830143197578E-46
ITGA3,450.115699166431,4.54765073548156,0.310885456433371,14.6280587958486,1.86019175022408E-48,1.32810536382345E-46
JUP,401.885191767928,2.00771426485822,0.137337265816184,14.6188600226351,2.12935848309808E-48,1.51445523071838E-46
UHRF1,112.938406600343,-3.99375607169784,0.273401014173063,-14.6076856509749,2.50897064608128E-48,1.7776344314201E-46
HSPD1,527.153563559194,-1.03607664514561,0.071063082147501,-14.5796750413259,3.78313186554482E-48,2.67020063954785E-46
TPX2,80.0493252483684,-3.00349917860193,0.206280142120235,-14.5602923661516,5.02424669654739E-48,3.53276861469732E-46
CDK2AP1,355.312188432623,-1.66456917735326,0.114350758229867,-14.5566955840132,5.29564106624076E-48,3.70954660802367E-46
MAGED1,1803.26272913327,0.932793568520947,0.064177224578374,14.5346511110309,7.3084943484528E-48,5.10028498459885E-46
FLT1,397.468000681149,5.29259061949602,0.364570537505445,14.517329501474,9.41055777213137E-48,6.54262861138857E-46
PDLIM5,534.845530845028,1.84527833192777,0.127274804890476,14.4983787915895,1.24045144161945E-47,8.5919776532768E-46
TBC1D4,79.6844205498543,2.16673299501841,0.149455288676069,14.4975331031249,1.25582650127548E-47,8.66613655880178E-46
COL18A1,1117.14932888027,1.32932298011366,0.091772869175329,14.484923399028,1.50890781424553E-47,1.0374020650311E-45
SQSTM1,1299.87290265946,2.57537754120418,0.178033792038821,14.4656669484555,1.99660210101603E-47,1.36763560151884E-45
CRMP1,80.80251991043,-3.16938011038609,0.219418243239538,-14.4444694460802,2.71640919134585E-47,1.85384940510857E-45
LIN28A,35.7944710832054,-4.35226691247208,0.301387119562137,-14.440786052155,2.86555312045425E-47,1.94847115659312E-45
SPEG,124.039013762295,2.28483258107359,0.158332423211386,14.4306045137904,3.32157035267917E-47,2.25030330134246E-45
ECT2,106.149995713998,-2.29632307157525,0.159166156419509,-14.4272069090046,3.48927734577226E-47,2.35532564980256E-45
